experiment,pair,source_model,receiver_model,scenario_id,source_version,target_version,site,layer,target_expected,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,destructive_effect,rescue_effect,flipped,destroyed_no,rescued_yes,patched_is_yes,patched_is_no
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,7,No,35.9375,35.71875,0.21875,Yes,36.0,35.8125,0.1875,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,8,No,35.9375,35.71875,0.21875,Yes,36.0,35.84375,0.15625,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,9,No,35.9375,35.71875,0.21875,Yes,36.03125,35.9375,0.09375,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,10,No,35.9375,35.71875,0.21875,Yes,36.03125,35.96875,0.0625,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,11,No,35.9375,35.71875,0.21875,Yes,36.0625,36.0,0.0625,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,12,No,35.9375,35.71875,0.21875,Yes,36.0625,36.03125,0.03125,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,13,No,35.9375,35.71875,0.21875,Yes,36.0625,36.0625,0.0,No,-0.21875,,0.21875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,14,No,35.9375,35.71875,0.21875,Yes,36.125,36.0625,0.0625,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,15,No,35.9375,35.71875,0.21875,Yes,36.125,36.09375,0.03125,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,16,No,35.9375,35.71875,0.21875,Yes,36.15625,36.15625,0.0,No,-0.21875,,0.21875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,17,No,35.9375,35.71875,0.21875,Yes,35.96875,36.0,-0.03125,No,-0.25,,0.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,18,No,35.9375,35.71875,0.21875,Yes,35.5,35.96875,-0.46875,No,-0.6875,,0.6875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,19,No,35.9375,35.71875,0.21875,Yes,35.5625,36.25,-0.6875,No,-0.90625,,0.90625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,20,No,35.9375,35.71875,0.21875,Yes,35.4375,36.71875,-1.28125,No,-1.5,,1.5,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,21,No,35.9375,35.71875,0.21875,Yes,35.4375,36.6875,-1.25,No,-1.46875,,1.46875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,22,No,35.9375,35.71875,0.21875,Yes,35.4375,36.6875,-1.25,No,-1.46875,,1.46875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,23,No,35.9375,35.71875,0.21875,Yes,35.46875,36.75,-1.28125,No,-1.5,,1.5,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,24,No,35.9375,35.71875,0.21875,Yes,35.53125,36.8125,-1.28125,No,-1.5,,1.5,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,25,No,35.9375,35.71875,0.21875,Yes,35.5,36.8125,-1.3125,No,-1.53125,,1.53125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,26,No,35.9375,35.71875,0.21875,Yes,35.46875,36.8125,-1.34375,No,-1.5625,,1.5625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106317,D,D,final,27,No,35.9375,35.71875,0.21875,Yes,31.84375,34.875,-3.03125,No,-3.25,,3.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,0,No,35.03125,34.84375,0.1875,Yes,35.03125,34.84375,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,1,No,35.03125,34.84375,0.1875,Yes,35.03125,34.84375,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,2,No,35.03125,34.84375,0.1875,Yes,35.03125,34.84375,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,3,No,35.03125,34.84375,0.1875,Yes,35.03125,34.84375,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,4,No,35.03125,34.84375,0.1875,Yes,35.03125,34.8125,0.21875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,5,No,35.03125,34.84375,0.1875,Yes,35.0,34.8125,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,6,No,35.03125,34.84375,0.1875,Yes,35.03125,34.84375,0.1875,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,7,No,35.03125,34.84375,0.1875,Yes,35.03125,34.90625,0.125,Yes,-0.0625,,0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,8,No,35.03125,34.84375,0.1875,Yes,35.03125,34.9375,0.09375,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,9,No,35.03125,34.84375,0.1875,Yes,35.03125,35.09375,-0.0625,No,-0.25,,0.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,10,No,35.03125,34.84375,0.1875,Yes,35.0625,35.125,-0.0625,No,-0.25,,0.25,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,11,No,35.03125,34.84375,0.1875,Yes,35.0625,35.1875,-0.125,No,-0.3125,,0.3125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,12,No,35.03125,34.84375,0.1875,Yes,35.09375,35.21875,-0.125,No,-0.3125,,0.3125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,13,No,35.03125,34.84375,0.1875,Yes,35.0625,35.21875,-0.15625,No,-0.34375,,0.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,14,No,35.03125,34.84375,0.1875,Yes,35.125,35.25,-0.125,No,-0.3125,,0.3125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,15,No,35.03125,34.84375,0.1875,Yes,35.15625,35.3125,-0.15625,No,-0.34375,,0.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,16,No,35.03125,34.84375,0.1875,Yes,35.15625,35.34375,-0.1875,No,-0.375,,0.375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,17,No,35.03125,34.84375,0.1875,Yes,35.15625,35.3125,-0.15625,No,-0.34375,,0.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,18,No,35.03125,34.84375,0.1875,Yes,35.34375,35.75,-0.40625,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,19,No,35.03125,34.84375,0.1875,Yes,35.4375,35.90625,-0.46875,No,-0.65625,,0.65625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,20,No,35.03125,34.84375,0.1875,Yes,35.90625,36.125,-0.21875,No,-0.40625,,0.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,21,No,35.03125,34.84375,0.1875,Yes,35.9375,36.15625,-0.21875,No,-0.40625,,0.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,22,No,35.03125,34.84375,0.1875,Yes,35.9375,36.15625,-0.21875,No,-0.40625,,0.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,23,No,35.03125,34.84375,0.1875,Yes,35.96875,36.1875,-0.21875,No,-0.40625,,0.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,24,No,35.03125,34.84375,0.1875,Yes,35.96875,36.21875,-0.25,No,-0.4375,,0.4375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,25,No,35.03125,34.84375,0.1875,Yes,36.0,36.21875,-0.21875,No,-0.40625,,0.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,26,No,35.03125,34.84375,0.1875,Yes,35.96875,36.1875,-0.21875,No,-0.40625,,0.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106566,D,D,final,27,No,35.03125,34.84375,0.1875,Yes,32.03125,33.8125,-1.78125,No,-1.96875,,1.96875,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,0,No,35.34375,35.0,0.34375,Yes,35.34375,35.0,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,1,No,35.34375,35.0,0.34375,Yes,35.375,35.0,0.375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,2,No,35.34375,35.0,0.34375,Yes,35.34375,35.0,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,3,No,35.34375,35.0,0.34375,Yes,35.40625,35.03125,0.375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,4,No,35.34375,35.0,0.34375,Yes,35.4375,35.03125,0.40625,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,5,No,35.34375,35.0,0.34375,Yes,35.4375,35.03125,0.40625,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,6,No,35.34375,35.0,0.34375,Yes,35.4375,35.0625,0.375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,7,No,35.34375,35.0,0.34375,Yes,35.46875,35.09375,0.375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,8,No,35.34375,35.0,0.34375,Yes,35.46875,35.125,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,9,No,35.34375,35.0,0.34375,Yes,35.5625,35.21875,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,10,No,35.34375,35.0,0.34375,Yes,35.625,35.28125,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,11,No,35.34375,35.0,0.34375,Yes,35.625,35.28125,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,12,No,35.34375,35.0,0.34375,Yes,35.65625,35.3125,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,13,No,35.34375,35.0,0.34375,Yes,35.65625,35.3125,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,14,No,35.34375,35.0,0.34375,Yes,35.6875,35.34375,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,15,No,35.34375,35.0,0.34375,Yes,35.6875,35.34375,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,16,No,35.34375,35.0,0.34375,Yes,35.71875,35.375,0.34375,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,17,No,35.34375,35.0,0.34375,Yes,35.6875,35.375,0.3125,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,18,No,35.34375,35.0,0.34375,Yes,34.875,35.375,-0.5,No,-0.84375,,0.84375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,19,No,35.34375,35.0,0.34375,Yes,34.78125,35.375,-0.59375,No,-0.9375,,0.9375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,20,No,35.34375,35.0,0.34375,Yes,35.125,35.40625,-0.28125,No,-0.625,,0.625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,21,No,35.34375,35.0,0.34375,Yes,35.1875,35.4375,-0.25,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,22,No,35.34375,35.0,0.34375,Yes,35.1875,35.4375,-0.25,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,23,No,35.34375,35.0,0.34375,Yes,35.21875,35.46875,-0.25,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,24,No,35.34375,35.0,0.34375,Yes,35.21875,35.46875,-0.25,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,25,No,35.34375,35.0,0.34375,Yes,35.25,35.5,-0.25,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,26,No,35.34375,35.0,0.34375,Yes,35.25,35.5,-0.25,No,-0.59375,,0.59375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106702,D,D,final,27,No,35.34375,35.0,0.34375,Yes,32.28125,34.4375,-2.15625,No,-2.5,,2.5,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,0,No,36.96875,35.8125,1.15625,Yes,36.9375,35.78125,1.15625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,1,No,36.96875,35.8125,1.15625,Yes,36.9375,35.78125,1.15625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,2,No,36.96875,35.8125,1.15625,Yes,36.96875,35.8125,1.15625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,3,No,36.96875,35.8125,1.15625,Yes,36.96875,35.8125,1.15625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,4,No,36.96875,35.8125,1.15625,Yes,36.96875,35.78125,1.1875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,5,No,36.96875,35.8125,1.15625,Yes,37.0,35.8125,1.1875,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,6,No,36.96875,35.8125,1.15625,Yes,37.0,35.84375,1.15625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,7,No,36.96875,35.8125,1.15625,Yes,37.0,35.84375,1.15625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,8,No,36.96875,35.8125,1.15625,Yes,37.0,35.875,1.125,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,9,No,36.96875,35.8125,1.15625,Yes,37.03125,35.96875,1.0625,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,10,No,36.96875,35.8125,1.15625,Yes,37.0625,36.03125,1.03125,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,11,No,36.96875,35.8125,1.15625,Yes,37.0625,36.0625,1.0,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,12,No,36.96875,35.8125,1.15625,Yes,37.0625,36.0625,1.0,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,13,No,36.96875,35.8125,1.15625,Yes,37.0625,36.0625,1.0,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,14,No,36.96875,35.8125,1.15625,Yes,37.125,36.09375,1.03125,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,15,No,36.96875,35.8125,1.15625,Yes,37.125,36.125,1.0,Yes,-0.15625,,0.15625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,16,No,36.96875,35.8125,1.15625,Yes,37.125,36.15625,0.96875,Yes,-0.1875,,0.1875,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,17,No,36.96875,35.8125,1.15625,Yes,36.96875,36.0625,0.90625,Yes,-0.25,,0.25,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,18,No,36.96875,35.8125,1.15625,Yes,36.46875,35.875,0.59375,Yes,-0.5625,,0.5625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,19,No,36.96875,35.8125,1.15625,Yes,36.375,36.125,0.25,Yes,-0.90625,,0.90625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,20,No,36.96875,35.8125,1.15625,Yes,36.25,36.4375,-0.1875,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,21,No,36.96875,35.8125,1.15625,Yes,36.25,36.4375,-0.1875,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,22,No,36.96875,35.8125,1.15625,Yes,36.28125,36.46875,-0.1875,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,23,No,36.96875,35.8125,1.15625,Yes,36.3125,36.5,-0.1875,No,-1.34375,,1.34375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,24,No,36.96875,35.8125,1.15625,Yes,36.34375,36.5625,-0.21875,No,-1.375,,1.375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,25,No,36.96875,35.8125,1.15625,Yes,36.3125,36.53125,-0.21875,No,-1.375,,1.375,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,26,No,36.96875,35.8125,1.15625,Yes,36.28125,36.53125,-0.25,No,-1.40625,,1.40625,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106703,D,D,final,27,No,36.96875,35.8125,1.15625,Yes,32.5,34.625,-2.125,No,-3.28125,,3.28125,True,False,True,False,True
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,0,No,36.40625,35.5,0.90625,Yes,36.4375,35.53125,0.90625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,1,No,36.40625,35.5,0.90625,Yes,36.4375,35.53125,0.90625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,2,No,36.40625,35.5,0.90625,Yes,36.40625,35.5,0.90625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,3,No,36.40625,35.5,0.90625,Yes,36.40625,35.5,0.90625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,4,No,36.40625,35.5,0.90625,Yes,36.4375,35.5,0.9375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,5,No,36.40625,35.5,0.90625,Yes,36.46875,35.5,0.96875,Yes,0.0625,,-0.0625,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,6,No,36.40625,35.5,0.90625,Yes,36.46875,35.53125,0.9375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,7,No,36.40625,35.5,0.90625,Yes,36.5,35.5625,0.9375,Yes,0.03125,,-0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,8,No,36.40625,35.5,0.90625,Yes,36.5,35.59375,0.90625,Yes,0.0,,-0.0,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,9,No,36.40625,35.5,0.90625,Yes,36.5625,35.6875,0.875,Yes,-0.03125,,0.03125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,10,No,36.40625,35.5,0.90625,Yes,36.5625,35.75,0.8125,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,11,No,36.40625,35.5,0.90625,Yes,36.59375,35.78125,0.8125,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,12,No,36.40625,35.5,0.90625,Yes,36.5625,35.78125,0.78125,Yes,-0.125,,0.125,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,13,No,36.40625,35.5,0.90625,Yes,36.59375,35.78125,0.8125,Yes,-0.09375,,0.09375,False,False,False,True,False
ciD_final_to_baseD_final_rescue,ci_to_base_same_D,ci,base,106715,D,D,final,14,No,36.40625,35.5,0.90625,Yes,36.625,35.8125,0.8125,Yes,-0.09375,,0.09375,False,False,False,True,False
